feedback_id,created_at,channel,account_id,rating,text
FB-02704,2026-06-09 18:33:40,nps_survey,ACC-0117,3.0,Changing one recurring meeting creates extra copies of the whloe series.
FB-02697,2026-06-09 19:56:07,nps_survey,ACC-0216,0.0,"Billing us for inactive seats is unfair. Also, the Android app takes forever to load."
FB-02701,2026-06-09 20:50:38,support_ticket,ACC-0221,,"Hey there, We need to export meeting data to CSV. Would really appreciate it. - Jonas"
FB-02703,2026-06-09 20:59:47,support_ticket,ACC-0390,,"Hi team, Setting up the workspace was confusing. Thanks, Jonas"
FB-02712,2026-06-10 07:23:09,nps_survey,ACC-0565,3.0,"The price increase does not feel justified. Also, I get three reminders for every single meeting."
FB-02719,2026-06-10 08:06:14,community,ACC-0041,,Shoutout: Love how easy it is to find a time that works for everyone.
FB-02718,2026-06-10 09:49:51,app_store,ACC-0276,5.0,Our whole company switched and nobody looked back.
FB-02714,2026-06-10 10:07:10,support_ticket,ACC-0196,,"Hi team, Tempo is central to how we plan our week. Export to Excel would save me hours every month. Would really appreciate it. Thanks, Sofia"
FB-02708,2026-06-10 11:38:12,nps_survey,ACC-0028,6.0,Plesae add a dark mode.
FB-02720,2026-06-10 12:03:53,nps_survey,ACC-0041,10.0,Our whole company switched and nobody looked back.
FB-02707,2026-06-10 14:25:04,app_store,ACC-0253,5.0,Please add a dark mode. Is this on the roadmap?
FB-02715,2026-06-10 17:12:47,community,ACC-0387,,"can we get analytics on meeting load per person. also, can you connect tempo with teams for meeting links. thanks in advance."
FB-02709,2026-06-10 18:17:35,app_store,ACC-0063,2.0,The new per-seat price is too expensive for a small team.
FB-02710,2026-06-10 18:43:52,app_store,ACC-0026,1.0,Hard to justify the cost to my manager after the price increase. Very annoying.
FB-02716,2026-06-10 19:07:12,support_ticket,ACC-0039,,"Hi Tempo support, Please add an API endpoint for exporting events. Would really appreciate it."
FB-02713,2026-06-10 19:40:24,app_store,ACC-0193,1.0,please let me mute notifications for specific calendars. not happy aobut this.
FB-02721,2026-06-10 20:14:53,nps_survey,ACC-0062,9.0,Great product and the support team is very responsive.
FB-02717,2026-06-10 20:35:14,community,ACC-0372,,Our whole company switched and nobody looekd back. Thank you!
FB-02711,2026-06-10 21:45:12,nps_survey,ACC-0207,1.0,Paying per seat makes no sense for occasional users.
FB-02725,2026-06-11 07:48:48,app_store,ACC-0341,2.0,The app freezes every time I switch calendars on my older Android phone.
FB-02732,2026-06-11 08:30:08,nps_survey,ACC-0588,6.0,My time zone setting restes every time I travel.
FB-02736,2026-06-11 08:38:35,community,ACC-0280,,Idea: Can you connect Tempo with Teams for meeting links. Would really appreciate it.
FB-02729,2026-06-11 12:55:25,community,ACC-0222,,billing us for inactive seats is unfair. very annoying.
FB-02733,2026-06-11 14:05:45,nps_survey,ACC-0280,6.0,Set my Teams status automatically when I am in a meeting.
FB-02728,2026-06-11 14:10:50,community,ACC-0200,,Idea: Please add a dark mode. Thanks in advance.
FB-02724,2026-06-11 14:34:42,app_store,ACC-0589,2.0,It keeps crashnig on startup after the last Android update. This is really frustrating.
FB-02737,2026-06-11 15:07:04,support_ticket,ACC-0474,,"Hi Tempo support, I would like a report of how much time the team spends in meetings. Also, half of my Google Calendar events disappeared from Tempo. Thanks, Omar"
FB-02738,2026-06-11 15:07:59,community,ACC-0235,,Tempo saves me hours every week. Keep up the great work!
FB-02723,2026-06-11 16:44:03,sales_call,ACC-0380,,"Call notes (Bright Media 36): the IT director said ""The mobile app drains my battery."" Renewal is in 8 weeks."
FB-02727,2026-06-11 17:07:51,support_ticket,ACC-0578,,"Hi team, Any plans for a dark theme? every other app has one. Best, Kate"
FB-02722,2026-06-11 18:13:44,support_ticket,ACC-0592,,"Hey there, The sync status is stuck on syncing forever. Not happy about this. - Lukas"
FB-02734,2026-06-11 19:49:41,app_store,ACC-0213,5.0,Set my Slack status automatically when I am in a meeting. Would really appreciate it.
FB-02731,2026-06-11 19:54:30,nps_survey,ACC-0579,4.0,A 20 percent price jump with no new features is frustrating.
FB-02735,2026-06-11 20:42:40,nps_survey,ACC-0036,7.0,"We would love to schedule meetings directly from Slack. Also, it is confusing which time zone the booking link uses."
FB-02726,2026-06-11 20:52:06,community,ACC-0081,,feature request: any plans for a dark theme? every other app has one. would really appreciate it.
FB-02730,2026-06-11 20:56:06,community,ACC-0207,,Pricing feedback: Please offer a cheaper plan for nonprofits. This is really frustrating.
FB-02742,2026-06-12 08:40:52,community,ACC-0008,,Anyone else seeing this? It keeps crashing on startup after the last mobile update. Please fix this asap.
FB-02748,2026-06-12 09:37:37,support_ticket,ACC-0117,,"Hey there, I have been a customer for 3 months. Can you connect Tempo with Slack for meeting links. Is this on the roadmap? Thanks, Deniz"
FB-02744,2026-06-12 10:02:52,nps_survey,ACC-0116,6.0,"Billing us for inactive seats is unfair. Also, no guidance during setup, I did not know where to start."
FB-02741,2026-06-12 10:13:15,app_store,ACC-0398,2.0,The app freezes every time I switch calendars on my iPhone.
FB-02754,2026-06-12 11:39:31,support_ticket,ACC-0017,,"Hello, Great product and the support team is very responsive. Five stars. - Sofia"
FB-02745,2026-06-12 11:45:56,app_store,ACC-0547,2.0,We are considering switching because Tempo got too pricey. Very annoying.
FB-02746,2026-06-12 11:59:50,community,ACC-0141,,My time zone setting resets every time I travel. Hope this gets fixed soon.
FB-02747,2026-06-12 12:18:31,nps_survey,ACC-0259,8.0,A Slack bot that posts the daily agenda would be amazing.
FB-02751,2026-06-12 14:34:12,nps_survey,ACC-0124,2.0,Every calendar change triggers an email to the whole team.
FB-02743,2026-06-12 15:25:53,sales_call,ACC-0373,,"Call notes (Blue Labs 42): the security lead said ""We need SAML single sign-on before we can roll out to more teams."" They mentioned evaluating competitors."
FB-02740,2026-06-12 16:10:16,community,ACC-0204,,Anyone else seeing this? The Android app crashes when I open the week view.
FB-02749,2026-06-12 16:51:08,support_ticket,ACC-0098,,"Hi team, An integration with Slcak is the main thing missing for our team. Would really appreciate it."
FB-02752,2026-06-12 17:28:19,sales_call,ACC-0050,,"Call notes (Harbor Logistics): the office manager said ""A dashboard showing meeting hours by team would be great."""
FB-02753,2026-06-12 19:19:10,support_ticket,ACC-0400,,"Hello, Our team of 25 people relies on Tempo. Setting up the workspace was confusing. Very annoying. - Kate"
FB-02739,2026-06-12 19:36:26,community,ACC-0407,,"Anyone else seeing this? Sync keeps creating duplicate events on my calendar. Also, push notifications arrive late or twice. Hope this gets fixed soon."
FB-02750,2026-06-12 20:34:18,nps_survey,ACC-0477,6.0,Push notifications arrive late or twice.
FB-02756,2026-06-13 08:43:04,community,ACC-0155,,the new per-seat price is too expensive for a small team. this is really frustrating.
FB-02760,2026-06-13 09:03:23,app_store,ACC-0549,5.0,the booknig links alone are worth it. keep up the great work!
FB-02759,2026-06-13 13:19:10,nps_survey,ACC-0168,9.0,Tempo saves me hours every week.
FB-02761,2026-06-13 13:49:53,app_store,ACC-0186,5.0,Super clean intefrace and very intuitive. Five stars.
FB-02758,2026-06-13 14:14:41,support_ticket,ACC-0376,,"Hi Tempo support, We use Tempo every day. Please let me mute notifications for specific calendars. Thanks, Sofia"
FB-02757,2026-06-13 14:46:28,sales_call,ACC-0588,,"Call notes (Maple Robotics 64): the IT director said ""Notification settings are too coarse, it is all or nothing."" Renewal is in 6 weeks."
FB-02755,2026-06-13 16:37:42,app_store,ACC-0248,1.0,Please offer a cheaper plan for nonprofits. This is really frustrating.
FB-02772,2026-06-14 08:04:41,support_ticket,ACC-0168,,"Notification settings are too coarse, it is all or nothing. Please fix this asap. - Lukas"
FB-02764,2026-06-14 09:34:59,nps_survey,ACC-0365,6.0,Please add a dark mode.
FB-02775,2026-06-14 09:46:30,support_ticket,ACC-0109,,"Hey there, The booking links alone are worth it. - Lukas"
FB-02762,2026-06-14 12:02:23,support_ticket,ACC-0280,,The iOS app crashes when I open the week view. Not happy about this. - Priya
FB-02776,2026-06-14 12:13:05,app_store,ACC-0423,5.0,love how easy it is to find a time that works for everyone. thnak you!
FB-02774,2026-06-14 12:49:14,nps_survey,ACC-0392,10.0,"The booking links alone are worth it. Also, the Android app takes forever to load."
FB-02769,2026-06-14 13:22:44,community,ACC-0426,,"Small thing, but Events shift by an hour after daylight saving time. Please fix this asap."
FB-02771,2026-06-14 14:26:50,sales_call,ACC-0435,,"Call notes (North Logistics 63): the security lead said ""My time zone setting resets every time I travel."" Otherwise very happy with the product."
FB-02765,2026-06-14 15:06:31,sales_call,ACC-0528,,"Call notes (Green Foods 81): their CTO said ""IT wants to manage access through OneLogin, is SSO on the roadmap."" Renewal is in 3 weeks."
FB-02763,2026-06-14 16:27:16,community,ACC-0132,,Anyone else seeing this? The mobile app is so slow it is unusable on older phones. Very annoying.
FB-02767,2026-06-14 16:47:07,nps_survey,ACC-0378,6.0,The Pro plan now csots more than tools that do much more.
FB-02773,2026-06-14 17:34:28,community,ACC-0410,,"Anyone else seeing this? The repeat every other week option is broken. Also, export to Excel would save me hours every month. Very annoying."
FB-02770,2026-06-14 19:52:58,community,ACC-0099,,My time zone setting resets every time I travel.
FB-02766,2026-06-14 20:05:15,sales_call,ACC-0328,,"Call notes (Silver Systems 59): the IT director said ""IT wants to manage access through Azure AD, is SSO on the roadmap."" Otherwise very happy with the product."
FB-02768,2026-06-14 21:07:45,support_ticket,ACC-0279,,"Hi team, Our team of 150 people relies on Tempo. Paying per seat makes no sense for occasional users. Hope this gets fixed soon. Thanks, Kate"
FB-02779,2026-06-15 07:49:18,app_store,ACC-0446,1.0,It keeps crashing on startup after the last mobile update. This is really frustrating.
FB-02784,2026-06-15 08:04:12,nps_survey,ACC-0018,3.0,The Pro plan now cotss more than tools that do much more.
FB-02777,2026-06-15 08:20:34,support_ticket,ACC-0208,,We use Tempo every day. Two-way sync with Google Calendar is broken and changes take hours to appear.
FB-02795,2026-06-15 09:01:16,support_ticket,ACC-0073,,"Hey there, Our team of 12 people relies on Tempo. Changing one recurring meeting creates extra copies of the whole series. Very annoying. - Kate"
FB-02798,2026-06-15 09:57:22,community,ACC-0154,,shoutout: best scheduling tool we have used. thank you!
FB-02791,2026-06-15 11:06:50,nps_survey,ACC-0287,7.0,Can you connect Tempo with Slack for meeting links.
FB-02783,2026-06-15 11:22:54,community,ACC-0192,,A 20 percent price jump with no new features is frustrating.
FB-02782,2026-06-15 11:28:38,app_store,ACC-0195,4.0,Please follow the system dark theme on iOS. Would really appreciate it.
FB-02792,2026-06-15 11:38:00,sales_call,ACC-0221,,"Call notes (Urban Studio 50): the VP of Operations said ""Push notifications arrive late or twice."""
FB-02799,2026-06-15 11:48:53,nps_survey,ACC-0085,9.0,Super clean interface and very intuitive.
FB-02793,2026-06-15 12:07:51,support_ticket,ACC-0267,,"Hey there, The reminder spam is making people ignore Tempo entirely. Also, I would like a report of how much time the team spends in meetings. Best, Omar"
FB-02787,2026-06-15 12:27:45,support_ticket,ACC-0390,,"Hello, My time zone setitng resets every time I travel. Very annoying."
FB-02781,2026-06-15 12:28:44,app_store,ACC-0576,4.0,Add a night mode option to the Android app.
FB-02788,2026-06-15 13:08:01,support_ticket,ACC-0137,,"Hi team, Our team of 25 people relies on Tempo. Please add a Slack integration so reminders show up in our channels. Thanks! - Deniz"
FB-02789,2026-06-15 13:30:23,support_ticket,ACC-0335,,"Hello, We use Tempo every day. Set my Microsoft Teams status automatically when I am in a meeting. Best, Lukas"
FB-02780,2026-06-15 13:54:46,app_store,ACC-0476,2.0,The app hangs for ten seconds before showing my schedule.
FB-02796,2026-06-15 14:01:13,support_ticket,ACC-0449,,"Hey there, Editing one occurrence changes the whole recurring series. This is really frustrating. Thanks, Omar"
FB-02786,2026-06-15 14:20:58,app_store,ACC-0202,2.0,We are considering switching because Tempo got too pricey. This is really frustrating.
FB-02797,2026-06-15 19:07:48,app_store,ACC-0210,1.0,Editing one occurrence changes the whole recurring series. Not happy about this.
FB-02794,2026-06-15 19:22:32,support_ticket,ACC-0444,,"Hello, We use Tempo every day. No guidance during setup, I did not know where to start. Not happy about this. Thanks, Sofia"
FB-02778,2026-06-15 19:52:15,support_ticket,ACC-0214,,"Hi team, I have been a customer for 24 months. Performance on my iPhone is terrible compared to the web version. Also, invites to our Sydney office arrive with the wrong time. Hope this gets fixed soon. Thanks, Maria"
FB-02790,2026-06-15 21:35:57,support_ticket,ACC-0205,,"Can you connect Tempo with Microsoft Teams for meeting links. Is this on the roadmap? Thanks, Jonas"
FB-02785,2026-06-15 21:44:36,nps_survey,ACC-0155,6.0,The price increase does not feel justified.
FB-02800,2026-06-16 07:28:06,support_ticket,ACC-0368,,"Hello, Reconnecting Outlook does not fix the sync problem. Best, Priya"
FB-02802,2026-06-16 08:23:38,community,ACC-0013,,Feature request: Please add a dark mode. Is this on the roadmap?
FB-02819,2026-06-16 08:58:43,support_ticket,ACC-0059,,"I have been a customer for 18 months. Best scheduling tool we have used. Thanks, Deniz"
FB-02805,2026-06-16 09:57:02,support_ticket,ACC-0568,,Any plans for a dark theme? every other app has one. Thanks!
FB-02801,2026-06-16 10:05:11,sales_call,ACC-0406,,"Call notes (Iron Labs 92): the IT director said ""Tapping an event ferezes the iOS app."" They mentioned evaluating competitors."
FB-02817,2026-06-16 10:58:58,support_ticket,ACC-0467,,"Hi Tempo support, I have been a customer for 24 months. The onboarding never explains the difference between workspaces and teams. This is really frustrating. Thanks, Kate"
FB-02809,2026-06-16 11:37:51,nps_survey,ACC-0473,1.0,My time zone setting resets every time I travel.
FB-02818,2026-06-16 11:49:02,support_ticket,ACC-0147,,"Hey there, Our team of 25 people relies on Tempo. Weekly recurring meetings disappear after the third week. Thanks, Kate"
FB-02820,2026-06-16 12:20:40,support_ticket,ACC-0132,,"Hi team, Our team of 25 people relies on Tempo. Simple, fast and reliable, exactly what we needed. Thank you! Thanks, Omar"
FB-02803,2026-06-16 13:32:36,nps_survey,ACC-0529,7.0,Add a night mode option to the Android app.
FB-02808,2026-06-16 14:34:17,support_ticket,ACC-0303,,"Hello, The new per-seat price is too expensive for a small team. This is really frustrating. - Omar"
FB-02810,2026-06-16 16:39:46,app_store,ACC-0113,2.0,there is no way to see two time zones side by side when scheduling. very annoying.
FB-02804,2026-06-16 16:57:34,support_ticket,ACC-0517,,"Hey there, Our team of 12 people relies on Tempo. Please follow the system dark theme on iOS. Thanks!"
FB-02814,2026-06-16 17:52:32,support_ticket,ACC-0182,,Our team of 80 people relies on Tempo. We need to export meeting data to CSV. Is this on the roadmap?
FB-02821,2026-06-16 18:09:21,support_ticket,ACC-0162,,"Hello, I have been a customer for 6 months. Simple, fast and reliable, exactly what we needed. Thnak you! - Kate"
FB-02806,2026-06-16 19:00:05,app_store,ACC-0364,4.0,Please add a dark mode. Is this on the roadmap?
FB-02811,2026-06-16 19:28:14,support_ticket,ACC-0593,,"Hi Tempo support, We use Tempo evrey day. Please add a Microsoft Teams integration so reminders show up in our channels. Would really appreciate it. - Omar"
FB-02816,2026-06-16 19:56:16,support_ticket,ACC-0249,,Can we get analytics on meeting load per person. Would really appreciate it. - Maria
FB-02813,2026-06-16 20:04:27,support_ticket,ACC-0192,,"Hi Tempo support, Tempo is central to how we plan our week. A Teams bot that posts the daily aegnda would be amazing."
FB-02812,2026-06-16 20:16:00,support_ticket,ACC-0274,,"Hi team, Our team of 40 people relies on Tempo. An integration with Slack is the main thing missing for our team."
FB-02815,2026-06-16 20:45:51,app_store,ACC-0016,4.0,we need to export meeting data to csv.
FB-02807,2026-06-16 21:45:43,nps_survey,ACC-0484,8.0,"Offboarding users by hand is a compliance risk, we need SCIM."
FB-02831,2026-06-17 07:52:10,support_ticket,ACC-0484,,"Hey there, Our finance team needs a monthly utilization report. Thanks! Best, Sofia"
FB-02826,2026-06-17 07:56:58,support_ticket,ACC-0557,,"IT wants to mnaage access through OneLogin, is SSO on the roadmap. Also, the mobile app drains my battery. Would really appreciate it. - Chen"
FB-02829,2026-06-17 08:39:03,support_ticket,ACC-0170,,"I get three reminders for every single meeting. This is really frustrating. Thanks, Deniz"
FB-02836,2026-06-17 10:10:12,app_store,ACC-0071,4.0,super clean interface and very intuitive. five stars.
FB-02834,2026-06-17 10:15:07,support_ticket,ACC-0417,,"Hey there, Tempo is central to how we plan our week. Weekly recurring meetings disappear after the third week. Very annoying. Thanks, Kate"
FB-02835,2026-06-17 10:45:36,community,ACC-0302,,"Shoutout: Our whole company switched and nobody looked back. Also, a dashboard showing meeting hours by team would be great. Thank you!"
FB-02822,2026-06-17 11:40:17,app_store,ACC-0299,1.0,The mobile app drains my battery. This is really frustrating.
FB-02833,2026-06-17 11:42:04,community,ACC-0592,,Anyone else seeing this? Weekly recurring meetings disappear after the second week.
FB-02825,2026-06-17 13:37:38,community,ACC-0128,,"The bright interface is painful at night, we need a dark mode. Thanks in advance."
FB-02828,2026-06-17 14:03:09,support_ticket,ACC-0115,,"Hi team, I have been a customer for 6 months. Set my Slack status automatically when I am in a meeting. Best, Sofia"
FB-02824,2026-06-17 14:53:51,app_store,ACC-0154,4.0,Please add a dark mode. Is this on the rodamap?
FB-02827,2026-06-17 16:05:19,nps_survey,ACC-0271,5.0,Paying per seat makes no sense for occasional users.
FB-02837,2026-06-17 16:59:35,community,ACC-0171,,The team availability view is fantastic.
FB-02830,2026-06-17 18:17:16,nps_survey,ACC-0052,0.0,Push notifications arrive late or twice.
FB-02823,2026-06-17 19:48:32,community,ACC-0117,,"Idea: Dark mode please, the white screen hurts my eyes. Would really appreciate it."
FB-02832,2026-06-17 20:33:20,support_ticket,ACC-0290,,"Hi Tempo support, Our team of 150 people relies on Tempo. Setting up the workspace was confusing. Very annoying. - Lukas"
FB-02840,2026-06-18 07:28:12,nps_survey,ACC-0052,6.0,Two-way sync with Outlook is broken and changes take hours to appear.
FB-02839,2026-06-18 07:55:30,support_ticket,ACC-0457,,"Hi Tempo support, Two-way sync with iCloud is broken and changes take hours to appear. Not happy about this. Best, Kate"
FB-02863,2026-06-18 07:56:20,support_ticket,ACC-0364,,"Hi team, Our team of 5 people relies on Tempo. The team availabiilty view is fantastic. Best, Deniz"
FB-02862,2026-06-18 08:17:20,app_store,ACC-0035,5.0,great product and the support team is very responsive. five stars.
FB-02861,2026-06-18 09:10:11,support_ticket,ACC-0233,,"Hi team, I cannot delete a single instance of a repeating event anymore. Very annoying. Thanks, Amara"
FB-02847,2026-06-18 09:41:31,community,ACC-0132,,"dark mode please, the white screen hurts my eyes. also, tapping an event freezes the android app. is this on the roadmap?"
FB-02844,2026-06-18 09:58:22,community,ACC-0303,,Bug report: The iOS app takes forever to load. Please fix this asap.
FB-02849,2026-06-18 10:34:01,community,ACC-0187,,Please add a dark mode. Thanks!
FB-02856,2026-06-18 10:47:46,support_ticket,ACC-0297,,"Hi team, Tempo is central to how we plan our week. The reminder spam is making people ignore Tempo entirely. Best, Omar"
FB-02842,2026-06-18 13:01:14,app_store,ACC-0546,2.0,The Android app crashes when I open the week view.
FB-02865,2026-06-18 13:25:08,app_store,ACC-0036,5.0,tempo saves me hours every week. thank you!
FB-02859,2026-06-18 13:36:01,nps_survey,ACC-0328,2.0,Changing one recurring meeting creates extra copies of the whole series.
FB-02853,2026-06-18 14:00:34,support_ticket,ACC-0059,,"Hello, Tempo is central to how we plan our week. Hard to justify the cost to my manager after the price increase. Best, Kate"
FB-02852,2026-06-18 14:15:43,sales_call,ACC-0170,,"Call notes (Bright Ventures 89): the VP of Operations said ""Missing SSO support is a blocker in our procurement review."" Otherwise very happy with the product."
FB-02864,2026-06-18 16:19:17,nps_survey,ACC-0411,10.0,Love how easy it is to find a time that works for everyone.
FB-02860,2026-06-18 17:36:46,support_ticket,ACC-0343,,Our team of 40 people relies on Tempo. Recurring standups now show up on the wrong weekday after the redesign. Hope this gets fixed soon. - Sofia
FB-02846,2026-06-18 18:07:45,support_ticket,ACC-0264,,"Hey there, I have been a customer for 18 months. Dark mode is the only thing missing for me. Thanks!"
FB-02858,2026-06-18 18:24:47,support_ticket,ACC-0406,,"Hello, A dashboard showing meeting hours by team would be great. - Amara"
FB-02843,2026-06-18 18:49:03,app_store,ACC-0172,1.0,the android app crashes when i open the week view.
FB-02845,2026-06-18 18:49:33,nps_survey,ACC-0145,3.0,The mobile app is so slow it is unusable on older phones.
FB-02838,2026-06-18 18:55:54,support_ticket,ACC-0373,,"Hello, Our team of 12 people relies on Tempo. Office 365 sync fails with an error whenever I reconnect. Please fix this asap. Thanks, Lukas"
FB-02854,2026-06-18 19:45:05,nps_survey,ACC-0333,2.0,The Pro plan now costs more than tools that do much more.
FB-02841,2026-06-18 19:45:07,support_ticket,ACC-0346,,"Hey there, Tempo is central to how we plan our week. Deleted meetings keep coming back after every sync. - Lukas"
FB-02857,2026-06-18 19:49:31,support_ticket,ACC-0135,,"Hi team, The reminder spam is making people ignore Tempo entirely. Please fix this asap. - Jonas"
FB-02855,2026-06-18 20:23:49,app_store,ACC-0009,3.0,Can you conenct Tempo with Microsoft Teams for meeting links. Thanks!
FB-02851,2026-06-18 21:17:00,sales_call,ACC-0557,,"Call notes (Harbor Foods 44): the IT director said ""Please add SCIM provisioning so IT can manage users from Google Workspace."""
FB-02850,2026-06-18 21:39:22,app_store,ACC-0390,4.0,"Dark mode please, the white screen hurts my eyes. Would really appreciate it."
FB-02866,2026-06-18 21:57:09,nps_survey,ACC-0101,9.0,Super clean interface and very intuitive.
FB-02848,2026-06-18 21:59:01,app_store,ACC-0175,5.0,any plans for a dark theme? every other app has one.
FB-02869,2026-06-19 07:04:01,nps_survey,ACC-0002,5.0,Tapping an event freezes the Android app.
FB-02868,2026-06-19 07:20:05,community,ACC-0139,,The Android app is so slow it is unusable on older phones.
FB-02879,2026-06-19 07:37:53,nps_survey,ACC-0568,3.0,I cannot turn off the daily digest emails.
FB-02871,2026-06-19 08:17:41,nps_survey,ACC-0142,8.0,Add a night mode otpion to the Android app.
FB-02885,2026-06-19 10:53:34,app_store,ACC-0554,5.0,Our whole company switched and nobody looked back.
FB-02875,2026-06-19 11:13:08,support_ticket,ACC-0153,,"Hi team, Our team of 5 people relies on Tempo. There is no way to see two time zones side by side when scheduling. Best, Omar"
FB-02878,2026-06-19 11:33:49,support_ticket,ACC-0439,,"Hi Tempo support, We use Tempo every day. Every calendar change triggers an email to the whole team. Very annoying. Thanks, Jonas"
FB-02883,2026-06-19 12:27:40,nps_survey,ACC-0219,10.0,Love how easy it is to find a time that works for everyone.
FB-02867,2026-06-19 12:53:29,support_ticket,ACC-0071,,"Hi Tempo support, We use Tempo every day. The app hangs for ten seconds before shoiwng my schedule. Not happy about this. Best, Lukas"
FB-02873,2026-06-19 14:11:32,app_store,ACC-0048,3.0,the new per-seat price is too expensive for a small team. please fix this asap.
FB-02872,2026-06-19 18:34:54,sales_call,ACC-0296,,"Call notes (Green Systems 51): the office manager said ""Our security team requires SSO with Okta."" Ohterwise very happy with the product."
FB-02884,2026-06-19 18:45:09,app_store,ACC-0535,5.0,The booking links alone are worth it. Keep up the great work!
FB-02881,2026-06-19 18:52:29,app_store,ACC-0338,5.0,Best scheduling tool we have used. Five satrs.
FB-02882,2026-06-19 18:58:17,nps_survey,ACC-0002,9.0,Love how easy it is to find a time that works for everyone.
FB-02876,2026-06-19 19:29:26,app_store,ACC-0386,1.0,Meeting times are wrong when attendees are in different time zones. Please fix this asap.
FB-02880,2026-06-19 20:09:59,support_ticket,ACC-0454,,"Hi Tempo support, I cannot delete a single instance of a repeating event anymore. Please fix this asap. Thanks, Omar"
FB-02874,2026-06-19 20:23:34,nps_survey,ACC-0478,1.0,The price increase does not feel justified.
FB-02870,2026-06-19 20:34:24,app_store,ACC-0487,4.0,Dark mode is the only thing missing for me. Is this on the rodamap?
FB-02877,2026-06-19 20:56:10,nps_survey,ACC-0592,2.0,I cannot turn off the daily digest emails.
FB-02895,2026-06-20 08:07:24,app_store,ACC-0237,1.0,recurring standups now show up on the wrong weekday after the redesign. please fix this asap.
FB-02893,2026-06-20 08:09:37,app_store,ACC-0055,2.0,Please let me mute notifications for specific calendars.
FB-02886,2026-06-20 11:45:50,support_ticket,ACC-0351,,"Hi Tempo support, Scrolling the calendar on mobile is laggy and slow. - Priya"
FB-02887,2026-06-20 12:19:03,app_store,ACC-0261,3.0,The Android app takes forever to load.
FB-02891,2026-06-20 13:17:12,support_ticket,ACC-0097,,"Hey there, Tepmo is central to how we plan our week. The reminder spam is making people ignore Tempo entirely. Please fix this asap. Best, Maria"
FB-02888,2026-06-20 14:25:25,app_store,ACC-0074,4.0,Would love a dark theme for late night planning. Thanks in advance.
FB-02889,2026-06-20 17:23:44,support_ticket,ACC-0107,,"Hello, Tempo is central to how we plan our week. My time zone setting resets every time I travel. This is relaly frustrating. - Priya"
FB-02892,2026-06-20 18:42:34,support_ticket,ACC-0467,,"Hi team, Push notifications arrive late or twice. Hope this gets fixed soon. - Deniz"
FB-02894,2026-06-20 19:26:25,support_ticket,ACC-0575,,"Hello, We use Tempo every day. Recurring standups now show up on the wrong weekday after the redesign. Hope this gets fixed soon."
FB-02890,2026-06-20 19:57:35,app_store,ACC-0365,4.0,An integration with Slack is the main thing missing for our team.
FB-02905,2026-06-21 07:34:49,app_store,ACC-0511,5.0,Our finance team needs a monthly utilziation report. Is this on the roadmap?
FB-02903,2026-06-21 10:21:42,sales_call,ACC-0270,,"Call notes (Blue Studio 6): the IT director said ""My time zone setting resets every time I travel."" Renewal is in 3 weeks."
FB-02899,2026-06-21 11:01:35,community,ACC-0580,,"+1 for this: The bright interface is painful at night, we need a dark mode. Would really appreciate it."
FB-02900,2026-06-21 11:23:45,app_store,ACC-0442,4.0,please add a dark mode.
FB-02904,2026-06-21 11:24:29,community,ACC-0210,,Feature request: A Slack bot that posts the daily agenda would be amazing.
FB-02901,2026-06-21 11:37:11,nps_survey,ACC-0244,2.0,Billing us for inactive setas is unfair.
FB-02902,2026-06-21 12:33:16,support_ticket,ACC-0502,,Meeting times are wrong when attendees are in different time zones. Hope this gets fixed soon. - Amara
FB-02896,2026-06-21 12:37:38,app_store,ACC-0379,1.0,Sync keeps creating duplicate events on my calendar. Please fix this asap.
FB-02898,2026-06-21 13:25:18,support_ticket,ACC-0304,,"Hi Tempo support, Please add a dark mode. Also, can we get analytics on meeting load per person. Thanks in advance. Best, Priya"
FB-02907,2026-06-21 19:31:33,community,ACC-0558,,"Recurring standups now show up on the wrong weekday after the redesign. Also, we missed a client call because the invite never synced to Outlook."
FB-02906,2026-06-21 20:54:27,app_store,ACC-0113,1.0,"No guidance during setup, I did not know where to start."
FB-02897,2026-06-21 21:42:37,app_store,ACC-0393,1.0,The Android app is so slow it is unusable on older phones.
FB-02911,2026-06-22 07:20:42,sales_call,ACC-0316,,"Call notes (Bright Health 60): the head of RevOps said ""I would honestly pay extra for a dark mode."" Renewal is in 3 weeks."
FB-02908,2026-06-22 12:50:29,support_ticket,ACC-0221,,"Hey there, I have been a customer for 24 months. Calendar sync is completely unreliable again. This is really frustrating."
FB-02918,2026-06-22 13:15:03,community,ACC-0584,,Shoutout: Tempo saves me hours every week. Five stars.
FB-02919,2026-06-22 14:56:07,nps_survey,ACC-0433,10.0,Great product and the support team is very responsive.
FB-02910,2026-06-22 15:05:29,community,ACC-0570,,feature request: please follow the system dark theme on android. is this on the roadmap?
FB-02914,2026-06-22 15:11:41,app_store,ACC-0065,1.0,Please let me mute notifications for specific calendars.
FB-02915,2026-06-22 15:29:26,support_ticket,ACC-0077,,"Hey there, Tempo is central to how we plan our week. Can we get analyitcs on meeting load per person. Is this on the roadmap? Best, Jonas"
FB-02912,2026-06-22 16:03:34,nps_survey,ACC-0124,6.0,The scheduler keeps showing GMT instead of my local time.
FB-02920,2026-06-22 20:09:50,community,ACC-0024,,Shoutout: The team availability view is fantastic. Keep up the great work!
